,0,1,2
846,-3387.634808526293,-216.1084406683147,-143.9930422816403
847,-3256.867215228083,-184.73215923208005,-197.0584524450305
848,-3146.33672782603,-202.78926893529714,-207.68825722798195
849,-3329.0590605286493,-204.05189840196468,-228.39082189234264
850,-3324.7781591089574,-183.0151579628637,-225.75320943290993
851,-3309.518969922177,-200.87300584030783,-244.9521873797671
852,-3623.1891181186734,-162.64517575707194,-255.77532194957823
853,-3456.1420747617904,-208.49276144064402,-246.64466259411583
854,-3223.587946214039,-153.58949807851707,-231.69072384116964
855,-3205.5210999316873,-185.63310792085457,-207.89098973599405
856,-3150.162897648077,-168.5338703884279,-282.27356472879404
857,-3322.323554589713,-142.25185897835524,-319.225005078075
858,-3101.750113615068,-146.6775165428216,-290.6807890817653
859,-3326.5108339767244,-140.65112788034418,-224.5988859006494
860,-3213.944732599673,-132.19075952996423,-301.9507612489984
861,-3470.728055785017,-168.09802666685187,-223.28109421141812
862,-3361.8957610957937,-192.48523916325377,-234.47783052535056
863,-3576.5074043924956,-178.17940688091386,-215.44151558877257
864,-3340.9931176441123,-202.11597172162604,-268.596454429212
865,-3340.528802229362,-166.41295315422767,-253.19527605600817
866,-3523.686468812919,-128.73838480806938,-265.72828752465057
867,-3369.532397373655,-264.14447421200043,-205.7711284521299
868,-3444.8459495732113,-213.17818597242615,-197.4245991230414
869,-3417.101783780154,-113.27149540604013,-186.77644547282821
870,-3130.320960643156,-160.03081081092742,-179.9544073338556
871,-3027.9464770958484,-176.38501309176863,-217.426693454872
872,-3157.4777350072522,-197.56573573099135,-284.0774921908751
873,-3349.827247820003,-133.3917665749651,-286.5272760092612
874,-3242.9109858768807,-171.4410703009148,-255.9481340956643
875,-3298.707876407555,-149.8445311295451,-275.2571944115668
876,-3376.174473097873,-66.43602832856003,-270.0298419544966
877,-3441.378704481235,-124.47451210414246,-268.50803422627956
878,-3290.713208696467,-123.48364499935063,-319.27772951616845
879,-3337.3520053925163,-103.89278054020136,-277.05734243891203
880,-2977.4416291742978,-197.76619642819261,-210.08489743727583
881,-3010.041280579717,-253.4271108602349,-179.9175258110163
882,-3282.187801958238,-224.53546675436516,-182.8429491450118
883,-3327.9784229165884,-284.30591253348945,-64.53625889479596
884,-3179.457104143085,-199.26647106929215,-161.12343189187882
885,-3104.623404514863,-254.60964582810783,-156.6125206311166
886,-3168.942586443917,-240.98052381333935,-186.73604546678973
887,-2890.2363255385544,-217.50498461004747,-188.9527229003574
888,-2917.275391185979,-193.64967334670115,-209.39620121459333
889,-3006.6101077548446,-151.33100620632112,-265.2555005629621
890,-3254.414606769007,-158.12938545009885,-256.6694117240424
891,-3349.6186858056126,-166.86776840491956,-233.0458236423742
892,-3012.8979959907797,-143.17036706837501,-259.1832684944423
893,-3175.313496339564,-156.2860666006059,-258.1056901734094
894,-3311.095823038258,-160.82420232563362,-269.1710206161701
895,-3178.0308082823053,-181.6488935888629,-270.828224437814
896,-3179.539379344229,-208.53898851297083,-243.72624518220417
897,-3277.0946656545334,-195.47279556216623,-245.89691301042586
898,-3163.4541352085853,-183.6037819250277,-226.63278711613924
899,-3206.138317401889,-145.4085942506835,-193.55090281903614
900,-3338.8076244377244,-105.36710940931262,-220.96757841094046
901,-3199.1777527268628,-104.40928765074015,-240.67964156589815
902,-3278.9100097123314,-107.18231386253328,-208.508703191101
903,-3264.2906191503985,-160.6786604048277,-246.49594272908794
904,-3353.6901858395076,-115.7359535076084,-261.79878026066837
905,-3269.32352850021,-143.62898323726446,-248.4965401465798
906,-3242.3177544039527,-72.77315282938606,-264.82845549486296
907,-3012.8674891521637,-90.17697517944895,-262.42524786125665
908,-3136.1135875735986,-119.82506054789609,-285.502952375928
909,-3074.627564226642,-96.53378009112542,-238.65837201919146
910,-2872.407289373382,-146.53561717724884,-255.90600521869814
911,-2674.8925132045156,-155.4407431816223,-303.9483551541473
912,-2881.222708090546,-176.01742618132985,-269.3353639810407
913,-3044.954399664118,-267.68559552268096,-203.6588009474135
914,-2875.3770319282935,-262.42578404481253,-197.21883679216003
915,-2783.7655719375334,-196.037092052997,-236.62989045661843
916,-2952.8196649747097,-193.84254012832156,-190.07927792883504
917,-2921.9278723193183,-174.15951724215597,-223.7268310436114
918,-2938.504432283345,-203.4161742164823,-222.2297085013227
919,-3083.488592831216,-142.71450170092376,-190.71462927376672
920,-3151.2382668576097,-174.21433005291402,-259.3149713688088
921,-3157.529230342804,-154.391460665871,-233.47393581725953
922,-2951.7491394599556,-123.38369330457323,-286.2638219702203
923,-2815.1060802070824,-128.02707741329758,-286.9192376160746
924,-3004.642116544713,-210.65025298717887,-295.2965642770831
925,-3276.4687911174865,-201.0625754667752,-250.8953787635555
926,-3372.0447056821463,-199.72624429817276,-192.20054235292565
927,-3338.0503456121196,-177.86051266140518,-238.4885445215051
928,-3347.978383495402,-136.21954674892973,-276.3293087303119
929,-3402.742085486139,-167.29234471311327,-255.36885997907484
930,-3337.763341004341,-135.8995853997813,-225.09067055008464
931,-3251.234258179745,-177.70023920243528,-263.21487413986205
932,-3333.6278168807817,-122.15295671549526,-154.89054237422437
933,-3219.2602900271186,-160.7426905654692,-261.2705562150322
934,-3439.944352566763,-102.13206948434522,-296.44840560497505
935,-3447.1310323055827,-129.8781124075608,-260.01146446764716
936,-3371.7103879232486,-144.52242639809612,-183.93787772774087
937,-3305.8146967230323,-84.39241139152955,-163.21828160383404
938,-3334.2380209744683,-89.37488270829586,-212.91737388666056
939,-3282.7401527545535,-156.94025138114932,-215.44509219883773
940,-3072.056153677015,-61.689725823502165,-247.7380036589788
941,-3108.6306230133823,-163.6753395947304,-289.65860802653157
942,-3093.6117207181733,-87.78563716271009,-156.2653186958172
943,-3063.0666580692773,-110.62388281308584,-217.34199461994768
944,-3015.187872700684,-98.66970923717057,-267.04255131933445
945,-3238.125886872857,-168.54548346322724,-253.47012516427208
946,-3275.324696652062,-91.08969620058626,-261.7520606213469
947,-2960.9017960506667,-49.74263518766748,-257.56652845895417
948,-3147.2102453143307,-76.38707227370942,-289.6613937372077
949,-3138.506697871177,-106.69995239380788,-298.92782538634015
950,-3242.5047050117114,-119.95705135435523,-285.41969411158163
951,-3209.280843427687,-87.41331205414805,-286.982374661526
952,-3353.968211738968,-140.28783226771972,-236.26958530161295
953,-3258.4389196573998,-182.10053068474025,-290.6335760252804
954,-3211.8399355955326,-128.7413994113761,-264.7708206320247
955,-3058.292068348625,-148.80487939394683,-284.65821593248427
956,-3134.5301255297813,-155.04290866316046,-234.25184438068038
957,-3037.8180023142186,-154.02444947229455,-212.70310962827082
958,-2973.5506111378904,-184.85505706616073,-270.25244639412546
959,-3377.4729943406273,-194.8051983426377,-208.55714442811185
960,-3037.877467970827,-76.09914133826041,-223.12250995056192
961,-3005.4497382620793,-53.60659698321357,-273.81297280630275
962,-2998.179624629313,-135.2175463340769,-218.48211051229384
963,-3244.2831297503,-130.5169753864246,-252.15712463366967
964,-3284.644069637523,-127.74196845986641,-215.75835529225031
965,-3170.8938685916723,-125.08446420497829,-221.83542028403798
966,-3403.889866274198,-185.05275667126557,-230.44037479664777
967,-3268.7065484859722,-246.9589086472156,-261.2687729108276
968,-3231.7953901497212,-182.31035659281062,-276.1297561083777
969,-3376.2635697723854,-180.55625911631367,-245.6663914250365
970,-3113.2879094392238,-154.9080654073996,-283.0207058697042
971,-3207.4610014339687,-186.10452276916024,-297.8991196730962
972,-3141.3716045139277,-145.83915685971172,-215.462927148533
973,-3181.6928509542695,-199.61117953065911,-170.90822364000468
974,-3315.4142635299277,-166.60382677980985,-180.49061270844268
975,-3117.9631043560526,-204.33087696330344,-217.58123539778987
976,-3139.3201932552165,-256.5027983790786,-99.18982142389513
977,-3278.2202824869914,-248.4525765835913,-194.66897466034922
978,-3305.5137237861973,-230.24714229037951,-228.21961646414155
979,-3424.9094668646585,-167.7429284635594,-221.00706395989914
980,-3503.3544495989167,-177.85554052582248,-158.82378044226573
981,-3279.5596634050426,-235.78675974038592,-69.37707994692929
982,-3310.7181041893123,-227.58762258902726,-197.19557618524635
983,-3337.396654545804,-174.34953858699888,-160.61185447098117
984,-3294.5922449370255,-174.53502195782335,-217.69206323513146
985,-3147.498879279905,-207.94940351231384,-192.63322632168462
986,-3014.203658778061,-170.22219823373646,-227.53655304547814
987,-3133.0350442500853,-217.63072465675347,-230.45640169453947
988,-3299.7799311369326,-144.86791765148004,-161.56096354588496
989,-2996.793184312793,-74.62517153074354,-181.14254385709336
990,-2998.7493413815323,-135.71942925787167,-168.88493759263554
991,-2908.791070346979,-146.1563890457699,-210.88749447612614
992,-3129.3132738975064,-246.0161639089408,-209.44585857328659
993,-3202.1958826428777,-215.90763280883007,-148.7370885117072
994,-3253.435025705048,-149.16888325020494,-170.0047852451652
995,-2993.605146582836,-140.9377857730265,-189.58339866488635
996,-2969.957401205643,-91.3932035007942,-258.2034356849017
997,-3143.0937328796617,-131.45445352521182,-154.4337753434745
998,-3433.154434072951,-119.71746142974773,-173.4422072373381
999,-3379.966077957589,-189.7100823253841,-110.6508211015445
1000,-3144.1428467257924,-185.56529345166425,-146.08542044413434
1001,14009.044444950772,-778.8621171822562,-542.9652681420146
1002,14007.54600558859,-781.2042787912219,-544.0082694257692
1003,13994.839265767765,-779.8390927086338,-544.1711712953204
1004,13927.442455495291,-778.6289926506248,-539.0523633087196
1005,13866.651373202796,-776.5681668250464,-531.9715463245599
1006,13862.347646209397,-775.6644687046568,-533.178815541764
1007,13838.340501373885,-766.3004296070088,-540.3688415248128
1008,13830.49885763738,-765.7250811933876,-542.6300427280636
1009,13820.10242174925,-765.6824703832606,-542.9554143526458
1010,13725.351803778613,-761.166998097597,-547.0112275596107
1011,13719.596745530705,-759.937731852004,-544.2311190692506
1012,13710.572402727516,-754.7995057208583,-541.5047683950089
1013,13596.749580362968,-734.503080058011,-539.1019327611868
1014,13532.778681636237,-721.0429052465798,-529.327389109403
1015,13489.78160531666,-711.1290757576793,-526.328726457791
1016,13328.90937526239,-699.0321773633585,-512.503336117064
1017,13324.011439154687,-695.8572750695909,-514.7828997271816
1018,13313.933750121383,-684.5426804897797,-509.7429720438525
1019,13220.3328727705,-668.0336354668196,-496.17562968823455
1020,13216.014865827166,-665.8253639147206,-496.04595030624824
1021,13195.805652349114,-651.2718140024145,-489.7256298787797
1022,13091.363442058215,-639.0704908849249,-501.4372268945555
1023,13007.815253829918,-636.16414559953,-495.25890587647547
1024,12994.020844369727,-625.3323363652979,-498.635804485757
1025,12966.346776670758,-621.5920343947761,-494.9465458719625
1026,12972.584293379263,-627.9485621869848,-490.8869847999095
1027,12961.208379584927,-621.0312060434632,-481.8589624524567
1028,12939.102598225263,-615.4458615761241,-488.36323517678716
1029,12879.566453669731,-593.3101018310283,-475.6094972357855
1030,12831.300390530556,-582.3973345774851,-468.96977227169475
1031,12829.930089932821,-587.1213359686511,-473.1449265301125
1032,12844.712404263943,-585.8803071952541,-473.44104900594556
1033,12872.600145478977,-579.0981566600558,-477.7294211293199
1034,12820.610287563937,-567.6978571191777,-460.80320827188075
1035,12714.281100390417,-558.7896819187888,-448.89310288572483
1036,12702.92683598779,-544.8555912776436,-443.27253557449916
1037,12634.960911237746,-539.3154683579124,-436.0175988018137
1038,12575.005844461271,-522.1557042759977,-435.92738672146237
1039,12582.368367340394,-529.9629048871632,-454.1690009770094
1040,12542.19870214345,-504.06552210299174,-447.75551324977226
1041,12429.144604989784,-484.9154551768266,-468.9072485348573
1042,12387.578124573669,-492.976137306135,-465.7936824887268
1043,12401.946614630231,-465.04270419044144,-466.34651290766266
1044,12273.943211451253,-453.556411773617,-442.71891056760717
1045,12228.228614857675,-441.20151284440476,-446.35716080531
1046,12215.372263093392,-444.2515119384141,-442.03945327382365
1047,12143.583542658042,-436.1638234862371,-442.2305574710954
1048,12132.52581914425,-442.8054225353927,-431.2245992789883
1049,12044.462825926825,-420.08262522762857,-428.26480162347065
1050,12001.457635782148,-407.72221787557436,-423.2570071934267
1051,11989.911820348221,-405.3759379986994,-419.9141439513457
1052,11987.131058002546,-393.1141245238929,-415.9154752265806
1053,11757.258472803396,-399.45703769976785,-401.2321259025776
1054,11748.163067616537,-388.47627846624755,-397.45355604338016
1055,11645.300092094205,-369.6740045770801,-386.02081810561907
1056,11656.046286419038,-381.5808948894243,-395.23311938759485
1057,11519.934766515993,-362.7276298370372,-365.4295401938365
1058,11421.99858833289,-360.7538269926735,-379.602529644137
1059,11343.341954170934,-342.8317357757816,-360.42230779193625
1060,11312.940568269707,-359.45386396846413,-359.0340199972259
1061,11193.475658970427,-330.76481403340847,-341.4235876291695
1062,11111.012112791395,-310.20183183027837,-321.7882067198561
1063,10986.636302842016,-284.30227411487664,-314.0328574776999
1064,10939.327657359816,-275.0748097029947,-336.88907718849697
1065,10758.533397697562,-251.21083575553183,-310.86645396873905
1066,10598.853129797884,-220.27909594642102,-280.868550767723
1067,10547.542544097654,-187.32705926516803,-265.9191734710286
1068,10443.163283937443,-159.04119888377897,-251.29774568971766
1069,10411.942891216755,-176.736049864487,-260.55207624990527
1070,10512.885777579593,-171.71279266725026,-263.70222581755246
1071,10357.205949668598,-152.71513646058946,-244.382093185241
1072,10260.167727018752,-140.72717444252805,-229.86485559674185
1073,10097.14160461725,-96.28315892908108,-263.1756740792764
1074,9727.409306392039,-46.9464367521399,-192.598489109235
1075,9862.078011646025,-45.281524699474005,-194.04058248528597
1076,9556.935491065564,-40.75623758758002,-134.5370645275648
1077,9424.658729238765,-3.3375294559735,-145.49738395251816
1078,9492.66042028297,19.155713317018815,-179.73894020968652
1079,9535.100046353458,27.55777852983278,-198.88841197494452
1080,9592.590262261625,21.727413180022676,-204.35422853130407
1081,9590.404389614343,20.29820349044791,-211.97161789618454
1082,9494.957546497433,39.352290947104095,-185.29825833846442
1083,9388.156176649407,60.5716432572841,-180.63179581369675
1084,9070.844251067445,88.96027588528493,-156.20752133787175
1085,9018.214436337634,64.69674924244954,-123.45986812202109
1086,8872.151055111808,63.280243885683376,-124.11294720602432
1087,8924.858839063925,94.20319505185446,-130.69416929400427
1088,8859.5834678261,104.71803868323269,-104.88719756900788
1089,8750.225353224278,129.60077498732142,-92.97530638257489
1090,8722.51180495379,171.77833995503033,-95.48948292600396
1091,8872.91778605961,146.34669235547122,-135.7088957162314
1092,8748.60595769122,117.35578049052661,-96.56939009271564
1093,8610.87677075771,124.4853480267521,-73.5594781406374
1094,8357.93904563784,136.79158926585018,-49.33395577589905
1095,8287.884571475557,175.4507712934173,-70.04841800370723
1096,8175.210028556374,184.89933765598295,-83.0748845008626
1097,7963.935262912228,224.33695376017445,-55.332578731976255
1098,7963.217009909671,251.6928370540315,-86.31606700945126
1099,7935.490913223507,239.81368664113384,-115.98540836652649
1100,7973.470907037844,237.01887231718172,-116.44842891589998
1101,7839.576817925767,287.96448179258533,-86.31375013949845
1102,7794.553098354039,278.98046052179956,-86.04823513438996
1103,7812.849881274613,273.18484062517,-88.15303337460259
1104,7806.780309795002,273.5701018753903,-88.03099994690471
1105,7451.796029100755,319.61698986981366,-22.529714870564547
1106,7350.4820268083995,333.1743113847499,-40.10015178754352
1107,7424.551371875409,297.3749360708781,-56.636444974327866
1108,6977.453613473073,376.83597874087656,10.26536821969271
1109,7061.329129332159,408.79682699692245,18.955848948996053
1110,6871.020777484846,436.4670212638732,16.50199169452003
1111,6962.759331440489,442.20648784801915,20.30228552754198
1112,7011.493554689434,447.7793652253053,-21.77505826743164
1113,6806.976058512139,460.54739107324536,-19.47535882031924
1114,6872.808772477849,470.9725922644649,1.3303566866154324
1115,6912.529151783102,450.11878321233684,-13.222240388086162
1116,6913.383270253186,433.3536434939562,-12.547348907005697
1117,6758.016508094681,401.3400709451342,-17.46682315761916
1118,6351.8988551171715,511.11920540490104,2.2261763255875247
1119,6419.587991596433,523.156492325916,-11.717718650145036
1120,6341.025110367471,539.355600851469,-14.694573271581222
1121,6107.839502859716,519.7630680681012,68.8421544297162
1122,6275.791740073383,509.48357303954174,37.875949400819934
1123,6142.867383449849,544.8888011897786,23.8382701045235
1124,5939.8920239379595,580.2087048121022,28.52449282783133
1125,5932.599195052176,591.1375611939967,41.89571876409274
1126,5871.152289413643,575.2138860148436,62.60725446286861
1127,5758.961128731396,601.0728366174259,3.059684410428992
1128,5881.071079838091,592.2516059536213,6.324795581869695
1129,5776.3781705776455,637.9822691795716,-7.45319408948686
1130,5594.038689534312,611.4755586397591,21.316683257420756
1131,5484.51363002149,637.6375104901196,33.4018652726198
1132,5290.035557419163,644.5722517134761,89.340853900956
1133,5384.821730594186,639.4735478990395,61.692068409712036
1134,5016.896459710326,650.5839990494904,51.33199225520112
1135,5323.5504534435195,622.9007953944807,3.7628438041052195
1136,5112.479977946983,698.2366048078002,6.816821137753081
1137,5210.03553679899,659.5315198907846,63.185190397635346
1138,4930.465743879091,708.7577903287146,44.06461566268956
1139,4868.164003366479,693.0980089561439,72.52919952421783
1140,4649.847046158467,722.4698115226711,91.98087062905513
1141,4642.608173035977,772.9183273159641,134.05808313226103
1142,4705.951072459061,695.1154836710205,143.36022616112075
1143,4522.4030489005345,765.6214809254786,123.2394917621325
1144,4625.170134151873,774.0917752651377,73.99162703569418
1145,4649.771928755362,757.8266654737835,91.17278171310042
1146,4660.3626675900605,767.6475747876083,80.60332062292548
1147,4576.583408932086,760.3366063337953,44.211063054896954
1148,4450.558186875025,760.0243175068483,68.40222057406044
1149,4357.911123397821,754.0811120297727,94.7500977651477
1150,4129.844340013231,767.0865528548165,95.96459863905734
1151,3972.463349728566,773.3941587944237,128.93219885739353
1152,4010.6204836131524,797.0114301955225,159.1543025848774
1153,3942.9560439899733,807.6546378494662,117.39594846562281
1154,4128.659646971267,768.9856536344992,122.83150682456929
1155,3953.049131677963,830.2521307972256,143.33959127126028
1156,3994.4197861616353,783.1521014552169,101.45312663275435
1157,4033.4956837062964,767.3383033753196,79.69054710352104
1158,3931.678753161351,803.4034860177042,40.650743221219265
1159,3964.216940816825,782.6644475725085,87.00437356145608
1160,3885.4219283301695,808.1306866088205,66.89628223949626
1161,3971.5544149410402,797.7493062473006,51.70976737484896
1162,3822.010476952145,791.086488627101,88.24897096195438
1163,3645.2592310891414,755.992136529448,134.11503645702928
1164,3726.8024256247263,752.07083040498,120.22250828776392
1165,3655.6302904358354,799.3269789817342,79.6491162120642
1166,3752.068832877,746.7019926815742,101.97373338919763
1167,3673.83300464118,757.595498439366,63.47723946681493
1168,3698.14719829394,772.3078257358393,51.01955551230193
1169,3488.7892928671204,808.4683457157229,105.71245467339648
1170,3664.9141473743575,739.7026763800994,84.90236046768668
1171,3633.13813729374,734.9826801640193,58.666965214936546
1172,3654.2892981549844,757.1278661235065,39.9840710665984
1173,3579.9130743300575,746.4068412551117,20.123297059643146
1174,3505.1266665210114,766.1668848345221,62.36771034480065
1175,3372.7084103449265,797.7462989987305,14.724052093348947
1176,3552.291113325662,797.6972829415967,55.297423334194995
1177,3531.6671871939375,763.2339932392143,75.22279188841978
1178,3546.539957005056,770.2672663635165,20.12578815742049
1179,3532.457913773349,734.5521630170921,47.62343225142719
1180,3614.594852805196,760.3652551993495,31.789258930955864
1181,3674.3343143026186,738.614177116766,7.979694943757234
1182,3592.3699667056635,735.8973452635776,22.51791433319242
1183,3505.539413921625,731.1788129820901,33.18058024364637
1184,3408.14702160933,709.545834438335,41.603624619884805
1185,3261.9820914681823,761.2750491148131,64.13132041324833
1186,3388.28973318103,777.813983307461,83.33991068198142
1187,3338.0929718991124,785.3109276835232,77.7832031221758
1188,3198.2753057540144,775.8262063504357,76.4707174747111
1189,3350.9405468753266,733.2117571546408,81.56319116999413
1190,3216.0678176715865,750.4968680654462,92.8811243099406
1191,3033.4939265875696,746.2506965498383,92.1736046650697
1192,2832.36909707525,765.4545919959389,124.21707997293836
1193,2795.4342296285545,814.609859267718,110.81447841156798
1194,2709.7935685760717,771.5121879641237,130.63396362743038
1195,2801.887205826842,793.814154333543,45.485429356644026
1196,2814.554280613448,788.0307412784274,54.48747569875825
1197,2689.6367898112294,800.2771818693545,66.57837665072653
1198,2507.034458757856,789.328245448737,96.53344063412689
1199,2423.2840548988806,791.3056869182368,117.69518777616584
1200,2363.647530330558,792.0722379911874,114.4503911785993
1201,2404.9788245176596,794.9041929579782,119.60264404305686
1202,2292.950284946671,815.5758335164038,144.40989089932253
1203,2381.333177411719,784.6675237032529,133.07515062817865
1204,2246.9767256509995,833.751439528452,125.51493300628498
1205,2198.1267998935914,829.1561418541031,102.19270730790538
1206,2108.15994566619,828.914356821154,124.8706078783893
1207,2218.730428785872,807.9229203257227,114.53664817329079
1208,2180.382998246475,817.0818789244967,96.2180099460955
1209,2026.7136280054967,782.4308122170652,97.94043684089516
1210,2236.2638222661085,744.4300036393722,133.66730351757485
1211,2203.2828584343674,741.8690813388774,87.08241834521347
1212,2180.9096682761565,761.0830117484546,88.36163509283841
1213,2198.2289548468775,764.8254903809985,121.14966048180047
1214,1921.1246291310808,768.5015796703373,99.99650652011455
1215,2018.2737418335557,740.9703398857986,73.90256741053567
1216,2067.678007948798,725.3236421950476,61.59870246134632
1217,1796.8083818546356,738.2400069548294,64.7420117797101
1218,1864.101089613387,671.5155179900117,85.81281515130847
1219,1979.8917205655875,696.7267844451808,51.04986570867225
1220,1735.663106766828,694.7440052930912,114.0512114971687
1221,1852.8970214913058,677.449983632765,80.9919622976668
1222,1771.5385223028306,662.4983092553174,79.43980480355246
1223,1677.3714689836816,694.0038491285015,81.21974854710732
1224,1824.452176669972,693.8183299119248,87.82475900713058
1225,1834.3344117636047,668.6037635984733,89.04849002895769
1226,1807.4563676877099,707.5583080636545,120.27461328220969
1227,1855.3685458613452,696.349728466094,95.89785868638288
1228,1792.597756735643,697.3403310774568,98.80662282545542
1229,1501.151226063283,750.0119732331095,111.22003173524234
1230,1423.2525644370107,738.7348043092856,90.29090394792627
1231,1432.298773377944,719.8539205598219,115.1994155071203
1232,1366.8324242282745,664.4325578744888,57.384160598932674
1233,1531.5799086908835,672.5900246619864,52.93660566763356
1234,1499.3211707417931,621.2679959247683,125.93176235323305
1235,1399.6192636104377,625.5469458253109,83.80766318589951
1236,1432.6457160340908,616.0599687021308,92.36856672252307
1237,1055.7550962500613,645.8893902982808,199.88072015555792
1238,1336.381782305687,632.4771107583815,129.9598906002886
1239,1222.0860812743192,617.4535343112865,104.84293797392701
1240,1328.0539857949075,587.7345882639493,143.25866231057182
1241,1466.3266898656339,606.0670765986849,112.02336837261761
1242,1305.868058170176,620.8930145225916,102.49334343624034
1243,1278.7016810439345,595.8067599862076,49.691885676851555
1244,1229.9016764178941,603.464510203918,4.7683060733612095
1245,1384.8212535257576,537.975795458928,56.901373921358854
1246,1222.5030395763795,571.5231186625144,94.08059036896802
1247,1421.0635645351501,533.884674758855,65.6398832842685
1248,1159.2066674351067,582.1575033160415,93.57614978499802
1249,1276.8730780036929,565.6121045974519,104.6798321958464
1250,1392.3486721349443,507.3450618124165,97.8398063617911
1251,1077.7182147028293,606.438293961816,131.9130070418338
1252,1177.7533541985472,592.7069022880626,83.77629296171558
1253,1148.252069664497,575.2153565646631,114.8811298597138
1254,946.2619571323792,593.0341960810268,89.23241370118501
1255,900.7165034069893,581.3024401377372,70.31716192521253
1256,1125.615435852367,555.261069874793,83.62314714402987
1257,809.4491592346582,553.0125193130314,126.21534482862387
1258,1006.1194060988249,517.6005930231278,73.35597962163573
1259,1047.8374107242996,508.212574295654,79.98449817396701
1260,995.7455845285771,492.9732034632984,144.16493380765016
1261,973.7245990383785,515.3101792775695,108.16178528956722
1262,942.1980717187154,505.1572598240211,159.59898403975768
1263,1045.027241355146,514.7197024001528,80.3617103387284
1264,846.776649966472,507.97173974802917,107.7072849095903
1265,713.8605343251643,491.47006617111884,66.68624456975041
1266,713.2287722995982,509.6216587045307,109.20548480819197
1267,724.786023796361,537.12441241717,65.05789181488
1268,771.2894960564988,547.2666803859819,91.70679855678175
1269,746.0342610563522,523.9232159207119,43.70279132990756
1270,794.8241276214576,515.3950156814052,25.528650266562728
1271,782.4183116323429,472.1049054204065,17.07402235112151
1272,572.8873847316097,503.40251388984245,36.67307869208314
1273,494.97721111911017,499.96455940451034,74.50335642317036
1274,662.9379522121006,495.2848622809741,69.44763097736622
1275,666.6529664208078,511.4309726778324,50.90337675901413
1276,544.1749265613915,565.6840781687681,65.33177244965935
1277,492.540359697133,498.1036740734783,51.99790939133234
1278,544.7012980212652,498.0372803924853,44.777482035797135
1279,500.0794930702566,490.59335740934023,29.154285368119492
1280,620.7544998525063,472.68216068060894,80.1789045623837
1281,511.9429789676925,471.9216705274788,78.65149946829962
1282,547.4351649301444,478.0313579336568,33.82585027194938
1283,537.9389362867341,406.17026476569754,56.56625740071878
1284,631.9318102404254,481.48330768084327,35.084926829632
1285,379.0502562962544,513.2154315640025,93.24996272557591
1286,404.68411506253153,506.8305210144896,75.56810215405658
1287,388.60504146753965,547.5678889520051,73.20827621430361
1288,606.994253904036,536.4884641061573,83.77812406390512
1289,371.3030208358613,477.0316243265285,74.30588377929257
1290,613.1933887435075,469.6348694192597,81.71070352536645
1291,451.8222523920964,495.9304227237165,101.54482343656042
1292,403.2805108872107,443.4301633702008,117.69372918888669
1293,353.00727206707063,433.21046080921724,80.44679198847457
1294,453.30989277736404,414.3101531138637,128.54960824760673
1295,414.68919935998275,443.9247546016053,112.2022232510539
1296,295.3718885313888,449.83443006428223,164.89881521279497
1297,287.5576838560333,455.46496527554484,134.32208905789716
1298,243.96818735468344,425.0242660649434,110.00004615516926
1299,277.52219232444713,456.05078440029394,51.35569472954942
1300,-82.48927139176043,449.6334000299133,85.97307236303648
1301,-120.25215293852143,471.4598409839832,60.03693986458711
1302,6.91961699232408,451.44014022770074,67.59108431491893
1303,71.48027245223989,430.6809177565451,107.7751085762178
1304,37.049688103090396,457.2195171183695,22.72855685580253
1305,124.15184154263156,407.1958588754255,56.70786130629054
1306,75.60929500241912,420.74371519277133,20.160927348868096
1307,-162.8159014600785,423.98721139476794,41.11388887584626
1308,-125.09096232831266,467.19225200255926,6.2322661728175515
1309,-184.5856353727982,417.4586961107474,41.69057668577922
1310,-12.833816655766084,435.45601638250923,55.68788049489344
1311,-81.5972047196251,488.1493075966248,36.12495390319053
1312,-101.13010479574021,428.0690374444401,59.97220777154673
1313,-241.78742216492762,441.69468256648736,67.3325388464727
1314,-175.61879876040075,461.90659964640406,19.815793789045788
1315,-167.2351151695412,436.6457487107235,19.654639062487348
1316,0.844987529821023,420.8294033918961,66.02725532605106
1317,-293.26286696891583,378.1111613004029,33.999415728609165
1318,-234.16023541417803,370.5722228804339,50.12738935894131
1319,-426.456563006981,421.9296878265636,21.384726676996898
1320,-176.94979569812077,356.90445663466573,-1.0738792899461294
1321,-256.2273649107745,394.8459666697877,-56.41213900264527
1322,-274.27607044708947,387.01119225515237,1.8535045760660762
1323,-237.00013998082053,366.9631657834594,44.53881319399634
1324,-471.96749895625834,362.7943476479812,35.698352982116354
1325,-446.78681487283114,352.63673591286124,5.100848714743454
1326,-316.2153492352725,353.5595004842294,27.54771617142292
1327,-135.6920905836099,375.3528994017733,38.83290455347359
1328,56.33284058793628,356.7364140805266,-2.649316930157751
1329,-107.97689911227666,355.691658336914,33.46389953457981
1330,-218.14656877656748,342.66808008721,31.332546667502996
1331,-129.8904503613737,357.03944931056526,29.79864181918149
1332,-420.6646990802336,441.9578629687954,52.85944940567135
1333,-327.55755445780187,369.2276124829386,12.58650362102821
1334,-228.97105523648585,317.84661780744244,38.54044515264785
1335,-421.2518898041009,360.97269206303514,42.23030317028547
1336,-428.0711841218224,344.2844835843845,34.094969562888515
1337,-431.44808503495807,397.5711209660169,29.40969380963878
1338,-429.6304110233888,426.8579369789887,-50.83705856068736
1339,-290.4185171237665,385.21041461776275,-37.74877855880307
